id_station;adresse;cp;fermeture;latitude;longitude;marque;nom;ouverture;pop;saufjour;services;ville
69003011;;69003;;;;;;;R;;;
8230001;;08230;;49.928;4.52567;Carrefour Market;Carrefour Market;;R;;;
92110007;;92110;;48.90037;2.31729;Total;SARL AOUKAR;;R;;;
24300003;;24300;;45.52003;0.65589;Total;SARL GGE DU STADE;;R;;;
56400002;;56400;;47.66438;-3.00273;Système U;Super U AURAY;;R;;;
95390001;;95390;;49.00317;2.26178;Leclerc;AUBINS SAINT-PRIX S.A.;;R;;;
37600004;;37600;;47.11069;1.00443;Leclerc;SOLODIS;;R;;;
62119001;;62110;;50.43552;2.97634;Total Access;RELAIS DES HAUTOITS;;R;;;
31410004;;31410;;43.3947;1.25473;Intermarché;INTERMARCHE LAVERNOSE-LACASSE;;R;;;
42140002;;42140;;;;;;;R;;;
79800009;;79800;;;;;;;R;;;
76800004;;76800;;;;;;;R;;;
35130002;;35130;;;;;;;R;;;
62190002;;62190;;;;;;;R;;;
90100002;;90100;;47.51876;7.00122;Avia;GARAGE DU STADE SARL;;R;;;
71850003;;71850;;;;;;;R;;;
80140001;;80140;;49.96271;1.65733;BP;BP A28 AIRE DE TRANSLAY EST;;A;;;
84260001;;84260;;44.0812;4.98365;Intermarché;INTERMARCHE SARRIANS;;R;;;
83240004;;83240;;;;;;;R;;;
41350001;;41350;;47.56956;1.37107;Auchan;AUCHAN;;R;;;
12150004;;12150;;44.32524;3.06544;Intermarché;INTERMARCHE SEVERAC LE CHATEAU;;R;;;
35370001;;35370;;48.0894;-1.09563;Total;RELAIS MONDEVERT;;A;;;
22650002;;22650;;48.58042;-2.13585;Carrefour Market;Carrefour Market;;R;;;
79220001;;79220;;46.4877;-0.39794;Système U;Super U CHAMPDENIERS;;R;;;
5240001;;05240;;44.94744;6.55916;Total;RELAIS DU  TELEPHERIQUE;;R;;;
59160004;;59160;;50.64002;3.01544;Intermarché;INTERMARCHE LOMME;;R;;;
75013024;;75013;;;;;;;R;;;
2200005;;02200;;49.36808;3.32914;Total;RELAIS DE SOISSONS;;R;;;
93170002;;93170;;;;;;;R;;;
13001001;;13001;;43.30446;5.38957;BP;BP MARSEILLE FLAMMARION;;R;;;
39700013;;39700;;;;;;;R;;;
87300002;;87300;;46.12529;1.04387;Total;SARL NOGARET;;R;;;
33000004;;33000;;;;;;;R;;;
91130002;;91130;;48.65734;2.40717;Total Access;RELAIS DE RIS;;R;;;
57220002;;57220;;49.17846;6.49419;Système U;STATION U;;R;;;
76270001;;76270;;49.73211;1.43445;Leclerc;S.D.S.M EXPLOITATION;;R;;;
5300004;;05300;;44.34606;5.77102;Indépendant sans enseigne;GARAGE DU RIOU STATION;;R;;;
24100004;;24100;;44.85583;0.47889;Avia;BMVO DISTRIBUTION SARL;;R;;;
50300004;;50300;;48.68647;-1.36356;Carrefour Market;Carrefour Market;;R;;;
22520001;;22520;;48.61177;-2.83098;Système U;Super U BINIC;;R;;;
73800004;;73800;;45.4444;6.03358;Intermarché;INTERMARCHE LAISSAUD;;R;;;
2100002;;02100;;;;;;;R;;;
68703001;;68703;;47.79365;7.17025;Leclerc;SODICER;;R;;;
80240001;;80240;;49.94801;3.1077;Carrefour Contact;CARREFOUR CONTACT;;R;;;
27310003;;27310;;49.35606;0.81532;Carrefour Market;Carrefour Market;;R;;;
25410002;;25410;;47.18667;5.82766;Système U;STATION U - SUPER U;;R;;;
64100002;;64100;;;;;;;R;;;
33310006;;33310;;44.87922;-0.51792;Avia;STATION AVIA LORMONT;;R;;;
14500006;;14500;;48.8554;-0.864343;Roady;ROADY VIRE;;R;;;
93150007;;93150;;48.94798;2.43779;Esso Express;ESSO AEROPORT;;R;;;
59540003;;59540;;50.11275;3.41579;Elan;ELAN;;R;;;
42220001;;42220;;45.29979;4.58171;Total;PNEU DU PILAT BOURG ARGENTAL;;R;;;
21320007;;21320;;;;;;;A;;;
13920002;;13920;;43.46254;5.0061;Dyneff;Le relais des remparts;;R;;;
84210001;;84210;;44.00918;5.0511;Intermarché;INTERMARCHE PERNES LES FONTAINES;;R;;;
83470004;;83470;;43.44735;5.86336;Intermarché;INTERMARCHE ST MAXIMIN STE BAUME;;R;;;
56400005;;56400;;47.66709;-2.98836;Total;SARL DE LA CHAPELLE;;R;;;
13090007;;13090;;43.53368;5.43654;Casino;CASINO SUPERMARCHE;;R;;;
82600001;;82600;;43.85213;1.22989;Système U;SUPER U;;R;;;
61200002;;61200;;;;;;;R;;;
21510001;;21510;;47.66398;4.72992;Avia;Sarl Garage CHEVALLIER;;R;;;
87510002;;87510;;;;;;;"\r";;;
65190002;;65190;;43.18247;0.24083;Carrefour Contact;CARREFOUR Contact;;R;;;
50500002;;50500;;49.3046;-1.15586;Esso;ESSO CANTEPIE;;R;;;
79300006;;79300;;46.84815;-0.47432;Leclerc;Bocage distribution;;R;;;
78210003;;78210;;;;;;;R;;;
13640001;;13640;;43.72147;5.28526;Total;GARAGE  SL MOTORS;;R;;;
69270004;;69270;;;;;;;R;;;
6150002;;06150;;;;;;;R;;;
30210002;;30210;;43.93894;4.56961;Total;SARL ANDREOTTI;;R;;;
64330001;;64330;;43.55742;-0.283764;Intermarché;INTERMARCHE GARLIN;;R;;;
58430002;;58430;;47.0441;4.02121;Elan;MADAME GAUTRAIN;;R;;;
56150001;;56150;;47.87725;-3.01973;Carrefour Market;Carrefour Market;;R;;;
30470004;;30470;;;;;;;R;;;
14800007;;14800;;49.35124;0.0573;Total;TOTAL  RELAIS DE LA TOUQUES;;R;;;
31460002;;31460;;43.53343;1.75158;Indépendant sans enseigne;G20;;R;;;
64500004;;64500;;43.39172;-1.65483;Total;LAMERAIN SAS TOTAL;;R;;;
54300002;;54300;;48.59664;6.47738;Total;SARL ST POMPIDOU;;R;;;
7580002;;07580;;44.58404;4.53167;Avia;SAINT JEAN AUTO SERVICE;;A;;;
58500003;;58500;;47.47377;3.51937;Leclerc;E.LECLERC CLAMECY;;R;;;
44260005;;44260;;47.37477;-1.93821;Système U;Hyper U SAVENAY;;R;;;
74000010;;74000;;45.8983;6.11726;Agip;AGIP annecy avenue de chambery;;R;;;
54700005;;54700;;48.92142;6.05829;Roady;SA AURCY;;R;;;
57370003;;57370;;48.76591;7.25404;Leclerc;E. Leclerc Express PHALSBOURG;;R;;;
50310002;;50310;;49.49052;-1.39445;Intermarché;SARL MONTEBOUG DISTRIBUTION;;R;;;
33920004;;33920;;45.18505;-0.50274;Avia;SARL P.A.C.T.;;A;;;
35133001;;35133;;48.35182;-1.22599;Leclerc;FOUGERES DISTRIBUTION;;R;;;
59174001;;59174;;50.33964;3.46647;Total;RELAIS LA SENTINELLE;;A;;;
80300003;;80300;;;;;;;R;;;
1980001;;01360;;45.77902;5.21298;Total;cst distribution;;R;;;
13680005;;13680;;;;;;;R;;;
67000012;;67000;;48.60002;7.77939;Agip;AGIP STRASBOURG BOECKLIN;;R;;;
46120001;;46120;;44.7278;1.92028;Total;SARL GERVAIS BOS;;R;;;
73800001;;73800;;45.526;5.97466;BP;BP A41 AIRE DU GRANIER;;A;;;
33580001;;33580;;44.64988;0.08806;Carrefour Contact;SARL ANPAROS;;R;;;
87500004;;87500;;45.49994;1.2002;Intermarché;INTERMARCHE GLANDON;;R;;;
86360002;;86360;;;;;;;R;;;
56700006;;56700;;47.73645;-3.23182;Intermarché;INTERMARCHE;;R;;;
59114003;;59114;;50.80161;2.58576;Carrefour Market;Carrefour Market;;R;;;
59760004;;59760;;51.01454;2.30811;Total;RELAIS DE SYNTHE;;R;;;
3700003;;03700;;46.11738;3.41258;Total;DAC Total Lagarde Bellerive/Allier;;R;;;
31410001;;31410;;43.35535;1.23868;Total;MR THUBERT;;R;;;
52100010;;52100;;48.64928;4.95924;Indépendant sans enseigne;VALENZISI PHILIPPE SARL;;R;;;
60540002;;60540;;;;;;;R;;;
1500002;;01500;;;;;;;R;;;
81100002;;81100;;43.6149;2.24389;Avia;SIGUIER CROS;;R;;;
40160002;;40160;;44.3272;-0.94426;Elan;LAPASSOUZE J Claude;;R;;;
13600001;;13600;;43.19346;5.60026;Dyneff;STATION MESNIER - SARL ETS LEVEQUE;;R;;;
89200006;;89200;;47.49827;3.89684;Esso;STATION ETS GUILLEMEAU SARL;;R;;;
31290002;;31290;;43.35332;1.80632;Total;RELAIS DE PORT LAURAGAIS SUD;;A;;;
21300004;;21300;;47.29307;5.01616;Système U;SUPER U;;R;;;
13560002;;13560;;43.74032;5.0975;Elan;GARAGE SEMAP;;R;;;
44300013;;44300;;47.23553;-1.51973;Esso Express;ESSO EXPRESS NANTES SAINTE LUCE;;R;;;
64320005;;64320;;;;;;;R;;;
69250006;;69250;;;;Agip;AGIP FLEURIEU RN 433;;R;;;
36200002;;36200;;46.57643;1.51152;Total Access;SAS SN GEBHARD-PNEU;;R;;;
58270001;;58270;;47.00512;3.39813;Intermarché Contact;INTERMARCHE SAINT BENIN D'AZY;;R;;;
83340007;;83340;;;;;;;R;;;
42100001;;42100;;45.44232;4.40992;Total Access;RELAIS  PONT DE L'ANE;;R;;;
17480002;;17480;;;;;;;R;;;
85110002;;85110;;;;;;;R;;;
17590001;;17590;;;;;;;R;;;
86100002;;86100;;46.90513;0.523219;Carrefour;AIRE DE CHATELLERAULT USSEAU;;A;;;
53200004;;53200;;47.82915;-0.69755;Elan;PREVOTAT Philippe;;R;;;
59380005;;59380;;;;;;;R;;;
89100010;;89100;;;;;;;R;;;
51240001;;51240;;;;;;;R;;;
69007003;;69007;;45.74714;4.85069;Total;RELAIS GARIBALDI;;R;;;
13015008;;13015;;;;;;;R;;;
40000004;;40000;;43.90673;-0.471943;Total;MT DE MARSAN;;R;;;
28630002;;28630;;;;;;;R;;;
64210006;;64210;;;;;;;A;;;
75010005;;75010;;;;;;;R;;;
85130001;;85130;;;;;;;R;;;
86150001;;86150;;46.23227;0.68733;Esso;GARAGE LEFOULON;;R;;;
20600001;;20600;;;;;;;R;;;
26750001;;26750;;45.05728;5.09883;Leclerc;S.A.S ROUDAUT;;R;;;
83470005;;83470;;43.44713;5.86275;Total Access;STATION ACCESS RELAIS DE L'OLYMPE;;R;;;
9000004;;09000;;42.94961;1.62537;Leclerc;FUXEDIS;;R;;;
13005003;;13005;;;;;;;R;;;
80350001;;80350;;50.05936;1.39867;Auchan;AUCHAN;;R;;;
33000007;;33000;;44.85517;-0.5924;Esso Express;ESSO PIERRE 1ER;;R;;;
83560003;;83560;;43.7258;5.81073;Indépendant sans enseigne;GARAGE DERVOGNE;;R;;;
51100002;;51100;;49.26584;4.0395;Carrefour Market;Carrefour Market;;R;;;
7580001;;07580;;;;;;;R;;;
11800002;;11800;;43.2027;2.44308;Système U;SUPER U;;R;;;
39110005;;39110;;;;;;;R;;;
71260002;;71260;;46.42123;4.86382;Shell;EURL HARAN CHRISTOPHE;;A;;;
30130004;;30130;;44.25458;4.6459;Intermarché;INTERMARCHE PONT SAINT ESPRIT;;R;;;
6220003;;06220;;43.56968;7.04684;Intermarché;INTERMARCHE VALLAURIS;;R;;;
67700006;;67700;;48.76012;7.36414;Esso;ESSO SAVERNE;;A;;;
64490001;;64490;;42.9736;-0.60123;Intermarché Contact;INTERMARCHE ACCOUS;;R;;;
69410007;;69410;;;;;;;R;;;
64170006;;64170;;;;;;;A;;;
45470001;;45470;;47.99341;2.08027;Système U;Super U LOURY;;R;;;
77250003;;77250;;;;;;;R;;;
29710003;;29710;;48.00077;-4.33865;Système U;Super U LANDUDEC;;R;;;
30090001;;30900;;43.81305;4.33267;Total;RELAIS MAS CHEYLON;;R;;;
83510003;;83510;;43.47065;6.38141;Intermarché;INTERMARCHE LORGUES;;R;;;
34250003;;34250;;;;;;;R;;;
42000003;;42000;;;;;;;R;;;
43360001;;43360;;45.3382;3.26644;Shell;B2M PERFORMANCE EURL;;A;;;
59180001;;59180;;50.99554;2.36746;Carrefour Market;Carrefour Market;;R;;;
59510002;;59510;;50.66476;3.18218;Total Access;RELAIS LES TROIS BAUDETS;;R;;;
67260006;;67260;;48.97326;7.06688;Shell;ALCANE GESTION;;A;;;
69210005;;69210;;45.82304;4.60599;Système U;STATION SUPER U  PAYS DE L'ARBRESLE;;R;;;
76130001;;76130;;49.46087;1.08236;Esso Express;ESSO LES COQUETS;;R;;;
68620001;;68620;;47.82008;7.08272;Système U;SUPER U;;R;;;
63490001;;63490;;;;;;;R;;;
20137004;;20137;;41.59495;9.27893;Total;SARL AUTO SERVICES;;R;;;
6200014;;06200;;43.75864;7.1998;Esso Express;Esso La Manda;;R;;;
42153001;;42153;;46.0406;4.03793;Carrefour Market;Carrefour Market;;R;;;
94130003;;94130;;;;;;;R;;;
21120003;;21120;;47.52847;5.113;Indépendant sans enseigne;SARL RONDOT;;R;;;
83130005;;83130;;43.12488;6.00718;Netto;NETTO LA GARDE;;R;;;
69960003;;69960;;45.67669;4.91888;BP;BP CORBAS MONTMARTIN;;R;;;
83420001;;83420;;43.20328;6.56212;Elf;RELAIS ELF  LA CROIX VALMER;;R;;;
78680001;;78680;;48.95511;1.81616;Elf;RELAIS DE LA MAULDRE;;R;;;
60230004;;60230;;;;;;;R;;;
67500004;;67500;;;;;;;R;;;
83560002;;83560;;43.72769;5.81293;Indépendant sans enseigne;BP ETS RAMU;;R;;;
66300003;;66300;;;;;;;A;;;
33680002;;33680;;;;;;;R;;;
76120004;;76120;;;;;;;R;;;
92220005;;92220;;48.80226;2.31725;BP;BP BAGNEUX BARBUSSE;;R;;;
47230001;;47230;;44.17384;0.305118;Système U;SUPER U;;R;;;
52200013;;52200;;47.86982;5.32966;Total Access;RELAIS TOTAL DE LA COLLINIERE;;R;;;
80600005;;80600;;50.15994;2.34242;Intermarché;INTERMARCHE SAS NATHALEX;;R;;;
86370006;;86370;;46.40169;0.234631;Avia;AVIA VIVONNE;;R;;;
27600001;;27600;;49.15568;1.34452;Simply Market;SIMPLY MARKET;;R;;;
57670001;;57670;;;;;;;R;;;
83630002;;83630;;43.61725;6.21995;Intermarché;INTERMARCHE AUPS;;R;;;
75016003;;75016;;48.84668;2.25833;BP;BP PARIS MURAT;;R;;;
42440008;;42440;;45.85745;3.81467;Shell;Shell haut forez nord;;A;;;
21240001;;21240;;47.34406;4.99869;Total Access;RELAIS LOGIS BOURGOGNE;;R;;;
57260001;;57260;;48.81123;6.71438;Supermarché Match;SUPERMARCHES MATCH  DIEUZE;;R;;;
34000009;;34000;;43.60632;3.88717;Esso Express;ESSO DU POLYGONE;;R;;;
93380007;;93380;;48.9661;2.36413;Total Access;RELAIS DE PICARDIE;;R;;;
35770001;;35770;;48.06328;-1.62036;Leclerc;Z VERN SUR SEICHE;;R;;;
51300001;;51300;;;;;;;R;;;
42500002;;42500;;;;;;;R;;;
50430002;;50430;;49.21231;-1.52758;Intermarché;INTERMARCHE LESSAY;;R;;;
87100004;;87000;;45.82147;1.24194;Total;RELAIS BEL AIR;;R;;;
67520001;;67520;;48.61646;7.50279;Simply Market;SIMPLY MARKET;;R;;;
42510003;;42510;;45.82457;4.17705;Total;A-DR passion;;R;;;
89240002;;89240;;47.75494;3.49731;Avia;Garage du Pont de Grey;;R;;;
24120004;;24120;;;;;;;R;;;
75017009;;75017;;48.88291;2.28736;Esso;ESSO GOUVION ST CYR;;R;;;
26110003;;26110;;44.36028;5.13407;Système U;STATION U;;R;;;
95160002;;95160;;;;;;;R;;;
49370002;;49370;;47.51981;-0.879505;Intermarché;ECOMARCHE LE LOUROUX BECONNAIS;;R;;;
85160005;;85160;;46.79437;-2.05177;Système U;Super U  ST JEAN DE MONTS;;R;;;
75016013;;75016;;48.84516;2.27158;BP;BP AV DE VERSAILLES;;R;;;
11540001;;11540;;42.99181;2.97076;Total;EOR RELAIS DES COTES DE R;;R;;;
73460001;;73460;;;;;;;R;;;
83170005;;83170;;;;;;;A;;;
91490002;;91490;;48.40737;2.46799;Total Access;RELAIS DE MILLY;;R;;;
72190002;;72190;;48.05573;0.25176;Total;RELAIS COURDOUX;;A;;;
89290001;;89290;;47.74029;3.59885;Atac;ATAC CHAMPS SUR YONNE;;R;;;
78200001;;78205;;48.98131;1.689;Auchan;AUCHAN-MANTES-BUCHELAY;;R;;;
74230007;;74230;;;;;;;R;;;
19130003;;19130;;45.24403;1.4146;Total;ESPACE AUTO SARL;;R;;;
49000002;;49000;;47.46779;-0.593516;Carrefour;CARREFOUR ANGERS GRAND MAINE;;R;;;
83160002;;83160;;;;;;;R;;;
25640003;;25640;;47.33016;6.12677;Esso;ESSO MARCHAUX;;A;;;
37390002;;37390;;47.45128;0.715783;Intermarché;INTERMARCHE NOTRE DAME D'OE;;R;;;
29140007;;29140;;47.90851;-3.83787;Carrefour Contact;carrefour contact;;R;;;
86400001;;86400;;46.14157;0.30294;Système U;Super U Coop Atlantique Civray;;R;;;
57400002;;57400;;48.73756;7.05624;Simply Market;SIMPLY MARKET;;R;;;
59155003;;59155;;50.6105;3.06092;Oil France;I.S. INDUSTRIES SERVICES;;R;;;
67540001;;67540;;48.54929;7.70993;Simply Market;SIMPLY MARKET;;R;;;
64100005;;64100;;43.50489;-1.46719;Total Access;RELAIS TOTAL ACCESS BAYONNE GUYENNE;;R;;;
9000005;;09000;;42.98653;1.61636;Indépendant sans enseigne;Leader Price;;R;;;
34690004;;34690;;43.54921;3.78203;Intermarché;INTERMARCHE FABREGUES;;R;;;
21320006;;21320;;47.26338;4.554;Avia;POUILLY AUTOMOBILE;;R;;;
87280008;;87280;;;;;;;R;;;
65200003;;65200;;43.06709;0.15187;Carrefour Market;Carrefour Market;;R;;;
63300007;;63300;;45.8426;3.51529;Indépendant sans enseigne;PIREYRE FUEL;;R;;;
69800005;;69800;;45.70108;4.91844;Total;RELAIS ST PRIEST LES BRIGOUDES;;R;;;
16340002;;16340;;45.66496;0.20056;Esso Express;ESSO EXPRESS ISLE D ESPAGNAC;;R;;;
33380003;;33380;;44.6114;-0.94531;Avia;SA BURGANA JEAN-LOUIS;;R;;;
59300012;;59300;;50.36638;3.51282;BP;BP VALENCIENNES CROIX DANZIN;;R;;;
74500006;;74500;;46.39915;6.58004;Agip;AGIP EVIAN AVENUE DE NOUAILLES;;R;;;
76800003;;76800;;49.39684;1.10209;Intermarché;INTERMARCHE ST-ETIENNE / ROUVRAY;;R;;;
77171003;;77171;;;;;;;R;;;
66450001;;66450;;42.64097;2.87738;Intermarché;INTERMARCHE SAS LILONE;;R;;;
12260002;;12260;;44.4388;2.02782;Total;SARL FREJEROQUES PNEUS;;R;;;
35460002;;35460;;48.41348;-1.37395;Elan;GARAGE AUBERT SARL;;R;;;
29291001;;29600;;48.56797;-3.82835;Géant;GEANT CASINO;;R;;;
36130001;;36130;;46.81879;1.74617;Carrefour Market;Carrefour Market;;R;;;
37510001;;37510;;47.34442;0.61488;Simply Market;SIMPLY MARKET;;R;;;
61302001;;61300;;48.76223;0.6507;Leclerc;RISLDIS;;R;;;
58320001;;58320;;47.07736;3.09879;Carrefour Contact;CARREFOUR CONTACT;;R;;;
57970002;;57970;;49.37445;6.22223;Intermarché;Sas katric;;R;;;
49070003;;49070;;47.46617;-0.629551;Total;RELAIS BEAUCOUZE GRAND PIN;;R;;;
44700001;;44700;;47.23966;-1.59003;Esso Express;ESSO COTE D AMOUR;;R;;;
39800001;;39800;;;;;;;R;;;
8170001;;08170;;49.98861;4.69202;Carrefour Market;Carrefour Market;;R;;;
14000018;;14000;;;;;;;R;;;
27460003;;27460;;49.31965;1.15606;Esso Express;ESSO IGOVILLE;;R;;;
92410001;;92410;;48.8189;2.16774;Esso Express;ESSO PICARDIE VDA;;R;;;
16500001;;16500;;46.02069;0.659622;Total;MR DUMAS DELAGE;;R;;;
88170003;;88170;;48.29946;5.84222;Système U;SUPER U;;R;;;
54360002;;54360;;48.55687;6.39274;Total;R.S.D. SARL;;R;;;
67170007;;67170;;;;;;;R;;;
95190001;;95190;;49.03763;2.45525;Total Access;RELAIS ALBERT SARRAUT;;R;;;
43770001;;43770;;45.05408;3.89915;Indépendant sans enseigne;STATION J.V.F;;R;;;
38800002;;38800;;45.13798;5.70187;Total Access;RELAIS TOTAL VILLANCOURT;;R;;;
13014008;;13014;;43.31775;5.3743;Agip;AGIP MARSEILLE SAINTE MARTHE;;R;;;
52160004;;52160;;47.81584;5.22251;Avia;AVIA - AIRE DE LANGRES PERROGNEY;;A;;;
93460001;;93460;;48.8673;2.57196;Total;RELAIS GOURNAY SUR MARNE;;R;;;
49160001;;49160;;47.37126;-0.098367;Système U;Super U LONGUE;;R;;;
75018013;;75018;;;;;;;R;;;
45430003;;45430;;47.90175;2.00444;Agip;AGIP CHECY AV D'ORLEANS;;R;;;
94003002;;94003;;;;;;;A;;;
54500002;;54500;;48.64965;6.14633;Total Access;RELAIS DE BRABOIS TOTAL ACCESS;;R;;;
36120001;;36120;;46.74679;1.82801;Avia;MARTEAU SARL GARAGE;;R;;;
63730001;;63730;;45.68285;3.18806;Simply Market;SIMPLY MARKET;;R;;;
33990001;;33990;;45.18517;-1.05701;Indépendant sans enseigne;EOR HOURTIN GALHARRET;;R;;;
60180001;;60180;;49.27645;2.4863;Auchan;AUCHAN;;R;;;
38350001;;38350;;44.9129;5.79809;Système U;SA LAMUREDIS;;R;;;
29510003;;29510;;;;;;;R;;;
95100018;;95100;;48.94943;2.24047;Esso;ESSO ARGENTEUIL VAL NOTRE DAME;;R;;;
33330001;;33330;;;;;;;R;;;
39200004;;39200;;46.38088;5.8294;Casino;CASINO SUPERMARCHE;;R;;;
51400006;;51400;;;;;;;A;;;
91300009;;91300;;;;;;;R;;;
59400001;;59400;;50.18509;3.22481;Total;RELAIS DE SELLES;;R;;;
69200007;;69200;;45.70543;4.87794;BP;BP VENISSIEUX;;R;;;
32340001;;32340;;43.99825;0.75662;Indépendant sans enseigne;Sarl val fleuri miradoux;;R;;;
44240008;;44240;;47.25768;-1.54763;Total Access;Relais TOTAL LA CHAPELLE SUR ERDRE;;R;;;
45800004;;45800;;47.91914;1.98346;Esso Express;ESSO CHARBONNIERE;;R;;;
22110003;;22110;;48.23682;-3.31209;Intermarché;INTERMARCHE ROSTRENEN;;R;;;
59490002;;59490;;50.34814;3.28197;Intermarché;INTERMARCHE SOMAIN;;R;;;
71140001;;71140;;46.62338;3.76072;Atac;ATAC BOURBON LANCY;;R;;;
37540003;;37540;;47.4181;0.66514;Total;MR BANCEL ALFRED;;R;;;
35400006;;35400;;48.62497;-1.99444;Carrefour;CARREFOUR SAINT MALO;;R;;;
70300002;;70300;;47.80489;6.38341;Total;SARL BOCHER GUILLOT;;R;;;
78230006;;78230;;;;;;;R;;;
33480005;;33480;;45.02875;-0.788137;Casino;CASINO;;R;;;
34530001;;34530;;43.48007;3.48534;Indépendant sans enseigne;Tabac Station Service Lopez;;R;;;
34500013;;34500;;43.3381;3.20405;Indépendant sans enseigne;LONGUELANES SERVICE ROUTE;;R;;;
18250002;;18250;;47.30013;2.51745;Intermarché;INTERMARCHE HENRICHEMONT;;R;;;
14700003;;14700;;48.88841;-0.19101;Indépendant sans enseigne;LE RELAIS DU MIDI;;R;;;
69004013;;69004;;;;;;;R;;;
68190001;;68190;;47.86111;7.3457;Intermarché;INTERMARCHE ENSISHEIM;;R;;;
76860002;;76860;;;;;;;R;;;
95320006;;95320;;;;;;;R;;;
75015014;;75015;;;;;;;R;;;
1330002;;01330;;46.00669;5.03525;Système U;super u;;R;;;
45200006;;45200;;47.99037;2.76961;Intermarché;INTERMARCHE AMILLY;;R;;;
26130002;;26130;;44.34609;4.75517;Intermarché;INTERMARCHE ST PAUL 3 CHATEAUX;;R;;;
17610001;;17610;;45.74534;-0.56166;Elan;LE PLANET;;R;;;
62012001;;62000;;50.30056;2.73553;Auchan;Auchan;;R;;;
76371001;;76371;;49.91017;1.07666;Auchan;AUCHAN DIEPPE;;R;;;
49400006;;49400;;47.23099;-0.116811;Carrefour Market;Carrefour Market;;R;;;
61003001;;61000;;48.43316;0.062908;Carrefour;CARREFOUR ALENCON;;R;;;
61320002;;61320;;48.58337;-0.17362;Elan;GARAGE C.M.C.;;R;;;
71150003;;71150;;46.94023;4.7357;Agip;SARL CLOCHEAU;;R;;;
52000005;;52000;;48.11843;5.14263;Esso Express;ESSO GLORIETTE;;R;;;
25500004;;25500;;;;;;;R;;;
59222001;;59222;;50.15089;3.62274;Carrefour Contact;CARREFOUR CONTACT;;R;;;
90000013;;90000;;;;;;;R;;;
44600006;;44600;;47.26294;-2.23856;Avia;SARL AMALLY;;R;;;
70270001;;70270;;47.74964;6.56445;Avia;Station Avia;;R;;;
92230001;;92230;;;;;;;R;;;
95000005;;95000;;49.03245;2.07663;BP;BP CERGY LHAUTIL 8 à Huit;;R;;;
13170011;;13170;;;;;;;R;;;
63800002;;63800;;45.73091;3.20043;Simply Market;SIMPLY MARKET;;R;;;
34490001;;34490;;43.42147;3.16375;Système U;STATION U;;R;;;
45770002;;45770;;47.93422;1.88977;Intermarché;INTERMARCHE SARAN;;R;;;
68360002;;68360;;;;;;;R;;;
35470004;;35470;;;;;;;R;;;
77400007;;77400;;48.86915;2.67495;Intermarché;INTERMARCHE ST THIBAULT DES VIGNES;;R;;;
83510002;;83510;;43.49084;6.35582;Casino;CASINO SUPERMARCHE;;R;;;
74140005;;74140;;46.29863;6.30625;Intermarché;SAS LUCY;;R;;;
73200006;;73200;;;;;;;R;;;
69140002;;69140;;45.8177;4.90064;BP;BP RILLEUX LES SEMAILLES;;R;;;
59760002;;59760;;51.00635;2.29531;BP;BP A16 GRANDE SYNTHES;;A;;;
1160001;;01160;;46.05335;5.33741;Total Access;RELAIS DU CHENE;;R;;;
93210002;;93210;;48.91232;2.35758;Total;TOTAL RELAIS DU LANDY;;R;;;
31220002;;31220;;43.20823;1.08574;Carrefour Market;Carrefour Market;;R;;;
50820001;;50690;;;;;;;R;;;
37000012;;37000;;47.39123;0.69742;Total;TOTAL TOURS BALZAC;;R;;;
15290001;;15290;;44.85531;2.23329;Indépendant sans enseigne;ETS LACOMBE;;R;;;
94800004;;94800;;48.7884;2.36265;Total;RELAIS VILLEJUIF REPUBLIQUE;;R;;;
74500007;;74500;;46.39915;6.58004;Agip;AGIP EVIAN AVENUE DE NOUAILLES;;R;;;
58800001;;58800;;47.25489;3.68314;Atac;ATAC CORBIGNY;;R;;;
13500008;;13500;;43.39948;5.06223;BP;BP MARTIGUES SAINTE ANNE  SPEEDY;;R;;;
62220001;;62220;;50.48146;2.93698;Total;EOR CARVIN SANEG;;R;;;
71200007;;71200;;46.80299;4.45396;Netto;Netto Le Creusot;;R;;;
76400006;;76400;;;;;;;R;;;
61000007;;61000;;48.44403;0.0994;Total Access;RELAIS ST BLAISE;;R;;;
52210001;;52210;;;;;;;R;;;
24320001;;24320;;;;;;;R;;;
71100020;;71240;;46.6979;4.84328;BP;BP LUX;;R;;;
70300001;;70300;;47.82111;6.39218;Auchan;AUCHAN;;R;;;
84013001;;84140;;43.91151;4.88221;Auchan;AVIGNON SUD;;R;;;
62810001;;62810;;50.27889;2.53606;Carrefour Market;Carrefour Market;;R;;;
83700001;;83700;;;;;;;R;;;
25000006;;25000;;47.24681;6.01989;Total;RELAIS DE LA VIOTTE;;R;;;
59290002;;59290;;50.65263;3.12615;Esso Express;ESSO DE LA PILATERIE;;R;;;
63430002;;63430;;45.78783;3.26858;Total;SARL GARAGE COTTIER;;R;;;
62100003;;62100;;50.94494;1.82729;Total;RELAIS DES PIERRETTES;;R;;;
52200002;;52200;;47.86997;5.32876;Total;S.N.R.P.B. REL.DE LANGRES;;R;;;
50330003;;50330;;49.66026;-1.4114;Carrefour Market;Carrefour Market;;R;;;
37700003;;37700;;47.38116;0.74503;Total Access;RELAIS BRETECHE;;R;;;
35310004;;35310;;48.05854;-1.87326;Carrefour Market;Carrefour Market;;R;;;
